Upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,"Fee Multiplier",cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
"=""040232498282""","SHOTS LIQUOR 1",1,799,n,n,"FOUR ROSES SMALL BATCH SELECT","50 ML",,n,1,1,438,n,,"=""0""",,,,,,n,,,,,,,
"=""040232498299""","SHOTS LIQUOR 1",1,699,n,n,"FOUR ROSES SMALL BATCH SELECT 50 ML","50 ML",,n,1,1,305,n,,"=""0""",,,,,,n,,,,,,,
"=""040232555442""",WHISKEY,1,5599,n,n,"UNCLE NESREST 1856 100 PROOF","750 ML",,n,2,1,3699,n,,"=""0""",,,,,0,n,,,,,,,
"=""040232624506""",ACCESSORIES,1,999,n,n,SQUID,"1 LB",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""040850020124""",BEER,1,999,y,n,"FREERIDE APA",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041000002854""","Grocery 1",1,399,n,n,"LIPTON TEA BAGS 20 BAGS TEA","20 BAGS TEA",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041000054143""","Ice.cream 1",1,399,n,n,"Strawberry Shortcake","4.00 OZ",,n,1,1,195,n,,"=""0""",,,,,,n,,,,,,,
"=""041000214899""","Ice.cream 1",1,399,n,n,"Reese's Peanut Butter Cup","3.30 Oz",,n,1,1,190,n,,"=""0""",,,,,,n,,,,,,,
"=""041100811233""",MEDICINE,1,1299,n,n,"AFRIN ORIGINAL NASAL SPRAY","1/2 oz",,n,1,1,722,n,,"=""0""",,,,,0,n,,,,,,,
"=""041116005190""","CHOCOLATE 1",1,99,n,n,"RING POP 0.5 OZ","0.5 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041116005343""","CANDY GUMMIES 1",1,175,n,n,"PUSH POP STRAWBERRY","0.50 OZ",,n,1,1,98,n,,"=""0""",,,,,,n,,,,,,,
"=""041116005954""",Snacks1osama,1,150,n,n,"Baby Bottle Pop Watermelon (1.1 oz)","1.10 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041137001072""",ACCESSORIES,1,999,n,n,"Duraflame:Xtra Firelog","6.00 LB",,n,1,1,460,n,,"=""0""",,,,,0,n,,,,,,,
"=""041165022001""",ACCESSORIES,1,799,n,n,"RED SOLO PLATES","=""20""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041165025156""",ACCESSORIES,1,799,n,n,"SOLO BOWL 22 COUNT","=""20""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041165600100""",ACCESSORIES,1,899,n,n,"SOLO CUPS","30 COUNT",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041167100158""",Grocery1osama,1,125,n,n,"Rolaids Extra Strength Antacid Tablets, Mint 10ct","=""1""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041167100240""",Grocery1osama,1,200,n,n,"Rolaids Extra Strength Antacid Tablets, Fruit 10ct","10 ct",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041244000098""","JUICE 1",1,245,n,n,"Martinelli's Gold Medal:Not from Concentrate","10.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041244002566""",MIXERS,1,299,n,n,"Martinelli's Gold Medal:Sparkling Cider 100% Juice","8.40 OZ",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041244122547""","JUICE 1",1,799,n,n,"Sparkling cider","9.0 OZ",,n,2,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041303003107""","Grocery 1",1,499,n,n,"RIPE OLIVES LARGE",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041303010808""","Grocery 1",1,499,n,n,"MANZANILLA OLIVES","5.75 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041303017302""","Grocery 1",1,399,n,n,"Essential Everyday Maraschino Cherries",,,n,1,1,220,n,,"=""0""",,,,,0,n,,,,,,,
"=""041303017807""","Grocery 1",1,1599,n,n,"EE EX VIRGN OLIVE OIL","17 OZ",,n,1,1,882,n,,"=""0""",,,,,,n,,,,,,,
"=""041303023983""",ACCESSORIES,1,399,n,n,"PARTY CUP CLEAR 20PK",,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041303024119""",ACCESSORIES,1,299,n,n,TOOTHPICKS,250ct,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041321005701""","Grocery 1",1,399,n,n,"Wishbone Ranch Dressing","8.00 Oz",,n,1,1,187,n,,"=""0""",,,,,0,n,,,,,,,
"=""041321005756""",Pantry1osama,1,559,n,n,"Wish-Bone Ranch Dressing (12 oz)","15 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041333116013""",ACCESSORIES,1,799,n,n,"Duracell Battery, Alkaline, 9V1","1.00 CT",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041333213019""",ACCESSORIES,1,699,n,n,"Duracell Coppertop D Alkaline Batteries","2 pk",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041333214016""",ACCESSORIES,1,699,n,n,"Duracell Coppertop C2 Alkaline Batteries",2ct,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041333215013""",ACCESSORIES,1,499,n,n,"Duracell Coppertop Duralock Power Preserve Aa Alkaline Batteries","2 Ea",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041333224015""",ACCESSORIES,1,499,n,n,"Duracell Coppertop:Two Pack","2.00 CT",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041333415017""",ACCESSORIES,1,699,n,n,"Duracell Coppertop:Four Pack","4.00 CT",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041333424019""",ACCESSORIES,1,699,n,n,"Duracell Coppertop:Four Pack","4.00 CT",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041333844015""",Grocery1osama,1,549,n,n,"Duracell Batteries, Alkaline, AAA - 4 CT","8.00 CT",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041364002088""",Candy1osama,1,399,n,n,"Red Vines Grape Twists Candy (5 oz)",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041364002095""","GUMMY 1",1,399,n,n,"RED VINES ORIGINAL","5.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041364080154""","SOUR GUMMIES 1",1,399,n,n,"SOUR PUNCH STRAWBERRY",,,n,1,12,1532,n,,"=""0""",,,,,,n,,,,,,,
"=""041364080499""","SOUR GUMMIES 1",1,249,n,n,"SOUR PUNCH GREEN","24.00 EA",,n,1,1,81,n,,"=""0""",,,,,,n,,,,,,,
"=""041364080512""","GUMMY 1",1,249,n,n,"SOUR PUNCH BLUE","2.00 OZ",,n,1,1,81,n,,"=""0""",,,,,,n,,,,,,,
"=""041364080529""","GUMMY 1",1,249,n,n,"Sour Punch Straws:Zappin' Apple","2.00 OZ",,n,1,1,83,n,,"=""0""",,,,,0,n,,,,,,,
"=""041364080536""","SOUR GUMMIES 1",1,249,n,n,"SOUR PUNCH RED","2.00 OZ",,n,1,1,81,n,,"=""0""",,,,,,n,,,,,,,
"=""041364086330""","GUMMY 1",1,299,n,n,"RED VINES 4 OZ","4 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041364086460""","SOUR GUMMIES 1",1,399,n,n,"SOUR PUNCH",,,n,1,12,1532,n,,"=""0""",,,,,,n,,,,,,,
"=""041364087306""","SOUR GUMMIES 1",1,399,n,n,"SOUR PUNCH BITES","=""199""",,n,1,1,154,n,,"=""0""",,,,,,n,,,,,,,
"=""041364087344""","SOUR GUMMIES 1",1,399,n,n,"SOUR PUNCH BITES","4.5 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041364087382""",Candy1osama,1,299,n,n,"Sour Punch Bites Tropical Blends Soft & Chewy Candy (5 oz)","=""1""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041364087924""","SOUR GUMMIES 1",1,249,n,n,"SOUR PUNCH RAINBOW","2 oz",,n,1,1,81,n,,"=""0""",,,,,,n,,,,,,,
"=""041364089904""","GUMMY 1",1,249,n,n,"SOUR PUNCH PURPLE",,,n,1,1,81,n,,"=""0""",,,,,,n,,,,,,,
"=""041364545073""","GUMMY 1",1,399,n,n,"RED VINES MOVIE MIX TWISTS",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041364881317""","SOUR GUMMIES 1",1,399,n,n,"HARIBO HAPPY COLA",,,n,1,12,1532,n,,"=""0""",,,,,,n,,,,,,,
"=""041364881720""","SOUR GUMMIES 1",1,399,n,n,"SOUR PUNCH SCOR STRAWS 4.5OZ",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041364881928""","GUMMY 1",1,499,n,n,"SOUR PUNCH FILLED STRAWS BLUE RAZ LEMONADE","0.5 OZ",,n,1,1,190,n,,"=""0""",,,,,0,n,,,,,,,
"=""041388210216""",MEDICINE,1,499,n,n,"Blistex:Medicated Lip Ointment","0.21 OZ",,n,1,1,246,n,,"=""0""",,,,,0,n,,,,,,,
"=""041388220550""",ACCESSORIES,1,499,n,n,"Blistex Complete Moisture",,,n,1,1,249,n,,"=""0""",,,,,,n,,,,,,,
"=""041388220611""",MEDICINE,1,599,n,n,"Medicated Lip Balm","=""0.15""",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041390000010""","Grocery 1",1,199,n,n,"KIKKOMAN SOY SAUCE 5","5.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041390000041""","Grocery 1",1,179,n,n,"KIKKOMAN TERIYAKI 5","5.00 FL OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041420023705""","SOUR GUMMIES 1",1,399,n,n,"TROLLI TROPICAL LIAMAS  4.25","=""4.25""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041420027161""","SOUR GUMMIES 1",1,399,n,n,"TROLLI ALL STAR MIX 4.25 OZ","4.25 OZ",,n,1,1,165,n,,"=""0""",,,,,,n,,,,,,,
"=""041420045691""","CANDY GUMMIES 1",1,199,n,n,"NERDS ROPE RAINBO 0.92 OZ","0.92 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041420045707""","CANDY GUMMIES 1",1,199,n,n,"NERDS ROPE VERY BERRY 0.92 OZ","0.92 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041420065774""","SOUR GUMMIES 1",1,399,n,n,"TROLLI SOUR BUTSTING CRAWLERS  4.25 OZ",,,n,1,1,165,n,,"=""0""",,,,,,n,,,,,,,
"=""041420069949""","CANDY GUMMIES 1",1,399,n,n,"TROLLI GUMMY SOUR BRITE CRAWLERS FRUIT",,,n,1,1,158,n,,"=""0""",,,,,0,n,,,,,,,
"=""041420078156""","GUMMY 1",1,399,n,n,"TROLL SOUR CRWLS 5OZ","5 oz",,n,1,1,165,n,,"=""0""",,,,,,n,,,,,,,
"=""041420080265""","SOUR GUMMIES 1",1,399,n,n,"TROLL SOUR CRWLS 4.25 OZ","4.25 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041420084744""","SOUR GUMMIES 1",1,399,n,n,"TROLLI SQUAD 4.25 OZ",,,n,1,1,165,n,,"=""0""",,,,,,n,,,,,,,
"=""041420115875""","SOUR GUMMIES 1",1,399,n,n,"TROLLI VERY BERRY 5 OZ","5 OZ",,n,1,1,165,n,,"=""0""",,,,,,n,,,,,,,
"=""041420126031""","CANDY GUMMIES 1",1,399,n,n,"LEMONHEAD ORIGINAL 5 OZ","5 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041420528972""","GUM 1",1,99,n,n,"Now & Later (soft) Banana","6 ct",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041500000251""",Grocery1osama,1,199,n,n,"French's Classic Yellow (8 oz)","14.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041500007007""","SAUCES 1",1,399,n,n,"FRENCH'S CLASSIC YELLOW MUSTARD","8 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041508800075""","SPARKLING WATER 1",1,199,n,n,"S. Pellegrino:Sparkling Natural Mineral Water","8.45 FL OZ",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041508800082""",Drinks1osama,1,179,n,n,"San Pellegrino Sparkling Water (750 ml)","500.00 ML",,n,1,1,104,n,,"=""0""",,,,,,n,,,,,,,
"=""041508800129""","SPARKLING WATER 1",1,449,n,n,"S. Pellegrino:Sparkling Natural Mineral Water","750.00 ML",,n,2,1,205,n,,"=""0""",,,,,0,n,,,,,,,
"=""041508803052""","SPARKLING WATER 1",1,199,n,n,"S. PELLEGRINO ZERO CALORIES","11.15 ONZ",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041508803069""","SPARKLING WATER 1",1,1199,n,n,"S. PELLECRINO UNFLAVERED SPARKLING","8 CAN",,n,8,1,619,n,,"=""0""",,,,,,n,,,,,,,
"=""041548825533""",Frozen1osama,1,499,n,n,"Nestle Dibs Crunch Bite Sized Frozen Dairy Dessert Snacks (4 oz)","4.00 FL OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041570051795""","HANGING SNACK 1",1,199,n,n,"BD SMOKEHOUSE 1.5 OZ","1.50 OZ",,n,1,1,103,n,,"=""0""",,,,,,n,,,,,,,
"=""041570051801""","HANGING SNACK 1",1,199,n,n,"BD ROASTED SALT 1.5","1.50 OZ",,n,1,1,103,n,,"=""0""",,,,,,n,,,,,,,
"=""041570051818""","HANGING SNACK 1",1,199,n,n,"BD NATURAL 1.5 OZ","1.50 OZ",,n,1,1,103,n,,"=""0""",,,,,,n,,,,,,,
"=""041570052303""","HANGING SNACK 1",1,199,n,n,"Blue diamond WASABI&SOY 1.5","1.5 oz",,n,1,1,103,n,,"=""0""",,,,,,n,,,,,,,
"=""041570055120""","HANGING SNACK 1",1,199,n,n,"BD HABANERO BBQ 1.5","1.50 OZ",,n,1,1,103,n,,"=""0""",,,,,,n,,,,,,,
"=""041570055762""","HANGING SNACK 1",1,199,n,n,"BD SALT&VINEGUR 1.5","1.50 OZ",,n,1,1,103,n,,"=""0""",,,,,,n,,,,,,,
"=""041570110232""","HANGING SNACK 1",1,199,n,n,"BD LITE SALT 1.5 OZ","1.50 oz",,n,1,1,103,n,,"=""0""",,,,,,n,,,,,,,
"=""041570110539""","HANGING SNACK 1",1,199,n,n,"BLUE DIAMOND SIRACHA","1.5 oz",,n,1,1,103,n,,"=""0""",,,,,,n,,,,,,,
"=""041570143582""","HANGING SNACK 1",1,199,n,n,"BLUE DIAMOND SPICY DILL PICKLE",,,n,1,1,103,n,,"=""0""",,,,,,n,,,,,,,
"=""041570150160""","HANGING SNACK 1",1,199,n,n,"Blue Diamond Chill Lime","1.5 oz",,n,1,1,103,n,,"=""0""",,,,,,n,,,,,,,
"=""041570152508""",Snacks1osama,1,199,n,n,"BLUE DIAMOND ALMONDS HOT HONEY",,,n,1,1,103,n,,"=""0""",,,,,0,n,,,,,,,
"=""041594424032""",ACCESSORIES,1,899,n,n,"50 cups","50 ct 16 oz",,n,1,1,375,n,,"=""0""",,,,,,n,,,,,,,
"=""041689112059""",ACCESSORIES,1,1999,n,n,ZIPPO,,,n,1,1,917,n,,"=""0""",,,,,0,n,,,,,,,
"=""041689300494""",ACCESSORIES,1,599,n,n,"Zippo Lighter Fluid","4.50 FL OZ",,n,1,1,249,n,,"=""0""",,,,,0,n,,,,,,,
"=""041755000501""","JUICE 1",1,295,n,n,"LANGERS APPLE JUICE","15.2  FL OZ",,n,1,1,116,n,,"=""0""",,,,,,n,,,,,,,
"=""041755000532""","JUICE 1",1,295,n,n,"LANGERS RUBY RED 15.2OZ","15.2 oz",,n,1,1,122,n,,"=""0""",,,,,,n,,,,,,,
"=""041755000556""","JUICE 1",1,295,n,n,"LANGERS CRANBERRY 15.2OZ","15.2  OZ",,n,1,1,122,n,,"=""0""",,,,,,n,,,,,,,
"=""041755000587""","JUICE 1",1,295,n,n,"LANGERS  FRUIT PUNCH 15.2OZ","15.2 OZ",,n,1,1,122,n,,"=""0""",,,,,,n,,,,,,,
"=""041755000709""","JUICE 1",1,295,n,n,"LANGERS GRAPE 15.2OZ","15.2 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041755000761""","JUICE 1",1,295,n,n,"LANGERS MANGO NECTAR 15.2OZ","15.2 OZ",,n,1,1,122,n,,"=""0""",,,,,,n,,,,,,,
"=""041755001065""",Drinks1osama,1,490,n,n,"Langers Apple Juice (64 oz)","64.00 FL OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041755001201""","JUICE 1",1,390,n,n,"LANGERS MANGO 32OZ","32.00 OZ",,n,1,1,109,n,,"=""0""",,,,,,n,,,,,,,
"=""041755001317""","JUICE 1",1,340,n,n,"LANGERS GRAPE 32OZ","32 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041755008200""","JUICE 1",1,499,n,n,Langers:Cranberry,"32.00 FL OZ",,n,2,1,196,n,,"=""0""",,,,,0,n,,,,,,,
"=""041755008323""","JUICE 1",1,340,n,n,"LANGERS CRANBERRY 32 OZ","32.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041755150060""","JUICE 1",1,295,n,n,"LANGERS BLUE RASPBERRY FRUIT PPUNCH","15.2 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041755150091""","JUICE 1",1,295,n,n,"LANGERS ORANGE 15.2OZ","15.2 oz",,n,1,1,122,n,,"=""0""",,,,,,n,,,,,,,
"=""041755200024""","JUICE 1",1,295,n,n,"LANGERS PINEAPPLE 15.2OZ","15.2 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041755200031""","JUICE 1",1,294,n,n,"LANGERS PINEAPPLE 12/15.2 PL","16.00 FL OZ",,n,1,1,116,n,,"=""0""",,,,,,n,,,,,,,
"=""041789001154""","Grocery 1",1,199,n,n,"Maruchan instant lunch lime chili","=""1""",,n,1,12,966,n,,"=""0""",,,,,0,n,,,,,,,
"=""041789001215""","Grocery 1",1,199,n,n,"MARUCHAN INSTANT LUNCH CHICKEN FLAVOR","2.25 OZ",,n,1,1,81,n,,"=""0""",,,,,,n,,,,,,,
"=""041789001222""","Grocery 1",1,199,n,n,"MARUCHAN INSTANT LUNCH BEEF","2.25 OZ",,n,1,1,80,n,,"=""0""",,,,,,n,,,,,,,
"=""041789001253""","Grocery 1",1,199,n,n,"MARUCHAN INSTANT LUNCH WITH SHRIMP","2.25 OZ",,n,1,1,80,n,,"=""0""",,,,,,n,,,,,,,
"=""041789001420""","Grocery 1",1,149,n,n,"Maruchan Instant Lunch:Hot & Spicy Beef","2.25 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041789001437""",Grocery1osama,1,199,n,n,"Maruchan Instant Lunch Hot & Spicy Chicken Flavor Ramen Noodle Soup","2.25 OZ",,n,1,1,81,n,,"=""0""",,,,,,n,,,,,,,
"=""041789001444""","Grocery 1",1,299,n,n,"Maruchan Instant Lunch:Hot & Spicy with Shrimp041789001253","2.25 OZ",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""041789002113""","Grocery 1",1,99,n,n,"MARUCHAN RAMEN NOODLE SOUPE CHICKEN","3 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041789002120""","Grocery 1",1,99,n,n,"MARUCHAN RAMEN NOODLE SOUP","3 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041789002175""","Grocery 1",1,99,n,n,"MARUCHAN RAMEN NOODLE SOUPE SHRIMP","3 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""041789008320""","Grocery 1",1,399,n,n,"MARUCHAN RICE BOWL MEXICAN RICE 4.02 OZ","4.02 OZ",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042100000061""","Chewing Tobacco",1,1199,n,n,"Grizzly Straight Pouches","1.2 Oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042100002942""","Chewing Tobacco",1,1199,n,n,"Kodiak Wintergreen Moist Snuff","1.2 Oz",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""042100005431""","POUCHES TOBACCO 1",1,1199,n,n,"Grizzy Pouches Wintergreen","1.2 Oz",,n,1,1,740,n,,"=""0""",,,,,0,n,,,,,,,
"=""042100005523""","Chewing Tobacco",1,1099,n,n,"GRIZZLY SNUFF","=""1""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042100007930""","Chewing Tobacco",1,1199,n,n,"Kodiak Long Cut Straight Dsp","1.00 EA",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042100008715""","POUCHES TOBACCO 1",1,1399,n,n,"Grizzly Long Cut Wintergreen","1.20 OZ",,n,1,1,740,n,,"=""0""",,,,,,n,,,,,,,
"=""042100008739""","Chewing Tobacco",1,1199,n,n,"Grizzley Fine Cut   Upc Cpt Grizzley","1.00 EA",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042100008869""","Chewing Tobacco",1,1199,n,n,"Grizzly Long Cut Straight","1.20 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042100025392""","POUCHES TOBACCO 1",1,899,n,n,"grizzly snus",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042200003320""","JUICE 1",1,479,n,n,"Shasta:Tiki Punch","2.00 LT",,n,1,1,133,n,,"=""0""",,,,,0,n,,,,,,,
"=""042238301832""",Candy1osama,1,249,n,n,"Haribo Gold Bears Gummy Candy (2 oz)","2.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042238302211""","GUMMY 1",1,399,n,n,"HARIBO GOLD BEARS","5 oz",,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238305007""","GUMMY 1",1,399,n,n,"HARIBO THE SMURFS","4 oz",,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238309777""","GUMMY 1",1,399,n,n,"HARIO CHERRIES 5 OZ","5.00 OZ",,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238312210""","GUMMY 1",1,399,n,n,"HARIBO SOUR BEARS","4.5 Oz",,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238323100""","GUMMY 1",1,399,n,n,"Habiro Happy Cola","4 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042238323643""","GUMMY 1",1,399,n,n,"HARIBO HAPPY COLA","5.00 OZ",,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238341210""","GUMMY 1",1,399,n,n,"HARIBO DINOSAURS","5 oz",,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238358898""","SOUR GUMMIES 1",1,399,n,n,"HARIBO SOUR","5.00 OZ",,n,1,1,136,n,,"=""0""",,,,,,n,,,,,,,
"=""042238372665""",Candy1osama,1,200,n,n,"Haribo Mega Roulette Gummy Candy (1.59 oz)",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042238377554""","GUMMY 1",1,399,n,n,"HARIBO TWIN SNACKES","5 oz",,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238380868""","GUMMY 1",1,399,n,n,"HARIBO PEACHES","5.00 OZ",,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238472556""","GUMMY 1",1,399,n,n,"HARIBO FROGS","5.00 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042238705234""",Snacks1osama,1,399,n,n,"Haribo Berries Gummi Candy (5 oz)","5.00 OZ",,n,1,1,136,n,,"=""0""",,,,,,n,,,,,,,
"=""042238722125""",Candy1osama,1,199,n,n,"Haribo Starmix Gummi Candy (4 oz)",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042238723320""","GUMMY 1",1,399,n,n,"HARIBO WATERMELON",,,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238723504""","GATORADE BIG 1",1,399,n,n,"HARIBO FROGS",4g,,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238723580""","HANGING SNACK 1",1,399,n,n,"HARIBO GUMMIES",,,n,1,1,125,n,,"=""0""",,,,,0,n,,,,,,,
"=""042238723641""","GUMMY 1",1,399,n,n,"HARIBO FUNTASTIC MIX",,,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238724563""","GUMMY 1",1,399,n,n,"HARIBO STARMIX",,,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238724938""","GUMMY 1",1,399,n,n,"HARIBO BERRY CLOUDS","4.1 OZ",,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238725201""","GUMMY 1",1,399,n,n,"HARIBO TWIN SNACKES UNICORN-I-LICIOUS",,,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238725331""","GUMMY 1",1,399,n,n,"HARIBO STARMIX",,,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238726239""","GUMMY 1",1,399,n,n,"HARIBO GOLDBEARS WILDBERRY",,,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042238727328""","GUMMY 1",1,399,y,n,"haribo sour sodas",,,n,1,1,138,n,,"=""0""",,,,,,n,,,,,,,
"=""042238750036""","GUMMY 1",1,399,n,n,"SOUR STREAMERS",,,n,1,1,125,n,,"=""0""",,,,,,n,,,,,,,
"=""042300445747""",WHISKEY,1,11999,n,n,"NIKKA WHISKY SMAL TYOICHI","750 ML",,n,2,1,7489,n,,"=""0""",,,,,0,n,,,,,,,
"=""042300449875""",WHISKEY,1,7999,n,n,"NIKKA WHISKY COFFEY MALT","750 ML",,n,2,1,4900,n,,"=""12""",,,,,0,n,,,,,,,
"=""042300497395""",WHISKEY,1,8999,n,n,"NIKKA WHISKY FROM THE BARREL","750 ML",,n,2,1,5530,n,,"=""0""",,,,,0,n,,,,,,,
"=""042572040060""",BEER,1,999,y,n,"SCHOFFERHOFER 6-PACK",6pk,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042572044044""",BEER,1,999,y,n,SCHOFFERHOFER,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042572050069""",BEER,1,899,y,n,RADEBERGER,12oz,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042572057150""",BEER,1,1199,y,n,"CLAUSTHALER N/A 6-PK","72.00 FL OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""042897660004""","GUM 1",1,399,n,n,"BIG LEAGUE CHEW - BUBBLE GUM Original","2.12 OZ",,n,1,12,1495,n,,"=""0""",,,,,,n,,,,,,,
"=""042897660011""","GUM 1",1,399,n,n,"Big League Chew (2.12 oz)","2.12 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
