Upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,"Fee Multiplier",cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
"=""499973370010""","General Merchandise",1,399,n,n,"SMALL ICE",,,n,1,0,0,n,,"=""-138""",,,,,,y,#fbc02d,#fbc02d,,4,"in store","SMALL ICE",4
"=""499973370027""",ACCESSORIES,1,1099,n,n,"Bundle Of Wood",,,n,1,0,0,n,,"=""68""",,,,,,y,#5d4037,#6d4c41,,8,"in store","Bundle Of Wood",8
"=""499973370034""",Water,1,1000,n,n,"A Case Of Water",,,n,1,0,0,n,,"=""49""",,,,,,y,#757575,#757575,,13,"in store","A Case Of Water",13
"=""520002412040""","SPORT & HYDERATION DRINKS",1,449,n,n,"GAT LL",24OZ,,n,1,1,203,n,,"=""24""",,,,,,n,,,,,,,
"=""600699003285""",Grocery,1,599,n,n,"Kraft Marshmallows",,,n,1,1,226,n,,"=""95""",,,,,,n,,,,,,,
"=""601572000025""","Chips - Other",1,699,n,n,"Tortilla Chips",16oz,,n,1,1,375,n,,"=""91""",,,,,,n,,,,,,,
"=""601577512288""",CIGARS,1,1299,n,n,EXCALIBUR,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""601754219900""",Pouches,1,999,n,n,"CHEEKY AFTERGLOW NICOTINE POUCHES",,,n,1,0,0,n,,"=""99""",,,,,,n,,,,,,,
"=""601754219948""",Pouches,1,999,n,n,"CHEEKY SPLASH NICOTINE POUCHES",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""601754219986""",Pouches,1,999,n,n,"CHEEKY GLOSS NICOTINE POUCHES",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""601754220326""",Pouches,1,999,n,n,"CHEEKY BARE NICOTINE POUCHES",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""601754220463""","Foucus and cava drinks",1,699,n,n,"UNCHIE RELAX KAVA SELTZER","12 OZ",,n,1,1,350,n,,"=""0""",,,,,,n,,,,,,,
"=""601968993191""",Gummy,1,899,n,n,"GOSO GOMIS JUICY WATERMELON",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""602573184714""","IPA Beer",1,499,y,n,"LOST SOULS IPA",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""602581732815""",Gummy,1,899,n,n,CHAMOY,,,n,1,1,0,n,,"=""92""",,,,,,n,,,,,,,
"=""602581732822""",Gummy,1,999,n,n,"CHAMOY CLUB SOUR GREEN APPLE GUSHEIS","6 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""602581732839""",Gummy,1,999,n,n,"CHAMOY CLUB SOUR  STRAWBERRY GUSHEIS","6 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""602581732846""",Gummy,1,999,n,n,"CHAMOY CLUB SOUR WATERMELON GUSHEIS","6 OZ",,n,1,1,0,n,,"=""96""",,,,,,n,,,,,,,
"=""602581732853""","BEEF JERKY",1,1499,n,n,"BEEF JERKY FUEGO RED CHILI- LIME FIRE","1.7 OZ",,n,1,1,699,n,,"=""91""",,,,,,n,,,,,,,
"=""602581732860""","BEEF JERKY",1,1499,n,n,"Carne Seca, Salt and Pepper","1.7 oz",,n,1,1,750,n,,"=""0""",,,,,,n,,,,,,,
"=""602581732877""","BEEF JERKY",1,1299,n,n,"BEEF JERKY CRUNCHY SPICY FLAMING HOT","1.7 OZ",,n,1,1,699,n,,"=""91""",,,,,,n,,,,,,,
"=""602581732891""","BEEF JERKY",1,1499,n,n,"Carne seca fuego blue","1.7 oz",,n,1,1,750,n,,"=""0""",,,,,,n,,,,,,,
"=""602652170089""","Protein Bars",1,299,n,n,"KIND ALMOND COCONUT","1.40 OZ",,n,1,1,105,n,,"=""-5""",,,,,,n,,,,,,,
"=""602652170119""","Protein Bars",1,299,n,n,"KIND CRNBRY ALMND","1.40 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""602652170300""","Protein Bars",1,299,n,n,"KIND CRML ALMND SALT","1.40 OZ",,n,1,12,1626,n,,"=""90""",,,,,,n,,,,,,,
"=""602652170508""","Protein Bars",1,299,n,n,"KIND DRKCHOC CHRYCAH","1.40 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""602652170560""","Protein Bars",1,299,n,n,"KIND PNTBTR DRKCHOC","1.40 OZ",,n,1,12,1662,n,,"=""98""",,,,,,n,,,,,,,
"=""602652170584""","Protein Bars",1,299,n,n,"KIND BLUBERY VSN&CAS","1.40 OZ",,n,1,1,105,n,,"=""-1""",,,,,,n,,,,,,,
"=""602652176517""","Protein Bars",1,299,n,n,"KIND NUT SEA SALT","1.40 OZ",,n,1,1,0,n,,"=""97""",,,,,,n,,,,,,,
"=""602755002720""",BEER,1,1599,y,n,LAGER,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""602755006261""","Domestic Beer",1,1399,n,n,"FIRESTONE 805  12OZ","6 pack bottle",,n,6,1,906,n,,"=""-1""",,,,,,n,,,,,,,
"=""602755006285""","Domestic Beer",1,2299,n,n,"FIRESTONE 805 12oz",,,n,12,1,1560,n,,"=""0""",,,,,,n,,,,,,,
"=""602755006346""","Domestic Beer",1,1399,n,n,"FIRESTONE 805 12OZ","6 pk cans",,n,6,1,906,n,,"=""-3""",,,,,,n,,,,,,,
"=""602755006353""","Domestic Beer",1,2499,n,n,"FIRESTONE 805 CANS 12OZ","=""0""",,n,12,1,1560,n,,"=""6""",,,,,,n,,,,,,,
"=""602755006582""","Domestic Beer",1,465,n,n,"FIRESTONE 805 CAN 24OZ","24 oz",,n,2,1,273,n,,"=""-10""",,,,,,n,,,,,,,
"=""602755006599""","Domestic Beer",1,3299,n,n,"FIRESTONE 805 1 12 OZ","18 PK 12 OZ",,n,18,1,2165,n,,"=""1""",,,,,,n,,,,,,,
"=""602755009491""","Craft / Local Beer",1,1394,n,n,"FIRESTONE MIND HAZE  12OZ",,,n,1,1,906,n,,"=""98""",,,,,,n,,,,,,,
"=""602755009507""","IPA Beer",1,2199,n,n,"Firestone Walker Mind Haze IPA Can (12 oz x )","12o z",,n,6,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""602755009583""","Domestic Beer",1,1299,n,n,"805 3 PACK 24 OZ","3 PK 24 OZ",,n,6,1,837,n,,"=""10""",,,,,,n,,,,,,,
"=""602755010381""","Craft / Local Beer",1,449,n,n,"FIRESTONE MIND HAZE  19.2OZ",,,n,1,1,235,n,,"=""18""",,,,,,n,,,,,,,
"=""602755010787""","Domestic Beer",1,1399,n,n,"FIRESTONE 805 CERVZ  12 OZ","6 PK 12 OZ",,n,6,1,906,n,,"=""-2""",,,,,,n,,,,,,,
"=""602755010794""","Domestic Beer",1,2499,n,n,"FIRESTONE 805 CERVEZA 12OZ","12 PK 12 OZ",,n,12,1,750,n,,"=""0""",,,,,,n,,,,,,,
"=""602755010817""","Domestic Beer",1,1399,n,n,"FIRE 805 CERVZ  12 OZ","6 PK 12 OZ",,n,6,1,906,n,,"=""-1""",,,,,,n,,,,,,,
"=""602755010831""","Domestic Beer",1,2499,n,n,"FIRESTONE 805 CERVEZA 12OZ","12 PK 12 OZ",,n,12,1,1500,n,,"=""-1""",,,,,,n,,,,,,,
"=""602755011036""","Domestic Beer",1,465,n,n,"FIRESTONE 805 CERVEZA CAN 24OZ","25 oz",,n,2,1,273,n,,"=""10""",,,,,,n,,,,,,,
"=""602755011616""","IPA Beer",1,465,n,n,"CALI SQUEEZE BLOOD ORANGE 19.2OZ","19.2 oz",,n,1,1,235,n,,"=""12""",,,,,,n,,,,,,,
"=""602755011647""",BEER,1,1499,n,n,"CALI SQUEEZE BLOOD ORANGE  12 oz","6 PK 12 OZ",,n,6,1,906,n,,"=""-2""",,,,,,n,,,,,,,
"=""602755011692""","IPA Beer",1,2577,n,n,"CALI SQUEEZE HEFEWEIZEN VARIETY","12 pk 12 oz",,n,12,1,1675,n,,"=""2""",,,,,,n,,,,,,,
"=""602755011821""","Domestic Beer",1,1299,n,n,"805 CERVEZA 3 PK 24 OZ","3 PK 24 OZ",,n,6,1,868,n,,"=""12""",,,,,,n,,,,,,,
"=""602755012613""","IPA Beer",1,465,n,n,Delet,24OZ,,n,2,1,273,n,,"=""-1""",,,,,,n,,,,,,,
"=""602755013023""","Wine General",1,1399,n,n,"FIRESTONE MIND HAZE COSMIC CRUSHER C",,,n,6,1,906,n,,"=""4""",,,,,,n,,,,,,,
"=""602755013030""","IPA Beer",1,449,n,n,"FIRESTONE MIND HAZE COSMIC CRUSHER",,,n,1,1,249,n,,"=""8""",,,,,,n,,,,,,,
"=""602755013061""","Non-Alcoholic Beer & Wine",1,1394,n,n,"FIRESTONE MIND HAZE BRAIN MELTER",,,n,1,1,906,n,,"=""0""",,,,,,n,,,,,,,
"=""602755013078""","IPA Beer",1,449,n,n,"FIRESTONE MIND HAZE BRAIN MELTER",,,n,1,1,235,n,,"=""0""",,,,,,n,,,,,,,
"=""602755013511""","Spirits - Other",1,449,n,n,"FIRESTONE MIND HAZE LEMONADE RAGE C1",,,n,1,1,235,n,,"=""7""",,,,,,n,,,,,,,
"=""602755013689""","Domestic Beer",1,511,n,n,"805 CHELADA  SALTED CHILI LIME","24 OZ",,n,2,1,289,n,,"=""8""",,,,,,n,,,,,,,
"=""602755014044""","Craft / Local Beer",1,1499,n,n,"FIRESTONE MID HAZE GALAXY BENDER","6 PK",,n,6,1,906,n,,"=""0""",,,,,,n,,,,,,,
"=""602755014051""","Craft / Local Beer",1,499,n,n,"FIRESTONE MIND HAZE GALAXY BENDER","=""1902""",,n,1,1,250,n,,"=""8""",,,,,,n,,,,,,,
"=""603675101685""","IPA Beer",1,1699,n,n,"ALLAGASH  12 OZ CANS","6 PK 12 OZ",,n,6,1,1000,n,,"=""0""",,,,,,n,,,,,,,
"=""603675101883""","IPA Beer",1,1699,n,n,"ALLAGASH  12 OZ","6 PK 12 OZ",,n,6,1,1000,n,,"=""0""",,,,,,n,,,,,,,
"=""603738423778""",BEER,1,2199,y,n,"SOME MO",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""605779976084""","Sake & Soju",1,699,n,n,"JINRO SOJU GREEN GRAPE 26 375ML","375 ML",,n,1,1,355,n,,"=""1""",,,,,,n,,,,,,,
"=""605779976107""","Sake & Soju",1,699,n,n,"JINRO PEACH","335 ml",,n,1,1,0,n,,"=""97""",,,,,,n,,,,,,,
"=""605779976114""","Ready-to-Drink (RTD)",1,1699,n,n,"JINRO CKTL TOK TOK PEACH 355ML","355 ml",,n,1,1,1079,n,,"=""4""",,,,,,n,,,,,,,
"=""605779976206""","Sake & Soju",1,699,n,n,"JINRO SOJU PLUM","375 ML",,n,1,1,350,n,,"=""-1""",,,,,,n,,,,,,,
"=""605779976220""","Sake & Soju",1,699,n,n,"JINRO PINEAPPLE","335 ml",,n,1,1,0,n,,"=""99""",,,,,,n,,,,,,,
"=""605779976251""","Ready-to-Drink (RTD)",1,699,n,n,"Jinor strawberry soju","375 ml",,n,1,0,0,n,,"=""94""",,,,,,n,,,,,,,
"=""605779976268""","Sake & Soju",1,699,n,n,"JINRO SOJU STRAWBERRY 26 375ML","375 ML",,n,1,1,355,n,,"=""12""",,,,,,n,,,,,,,
"=""605779976459""","Sake & Soju",1,699,n,n,"JINRO SOJU PEACH 26 375ML","375 ML",,n,1,1,355,n,,"=""6""",,,,,,n,,,,,,,
"=""605779976527""","Ready-to-Drink (RTD)",1,699,n,n,"JINRO LEMON SOJU","375 ML",,n,1,1,350,n,,"=""98""",,,,,,n,,,,,,,
"=""605779976534""","Sake & Soju",1,699,n,n,"JINRO SOJU LEMON 26 375ML","375 ML",,n,1,1,355,n,,"=""6""",,,,,,n,,,,,,,
"=""608782500666""",BEER,1,1999,y,n,PLU608782500666,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""608782669905""","Craft / Local Beer",1,999,y,n,"MIKKELLER BIG WORSE",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""608782675371""","Craft / Local Beer",1,1399,y,n,"LOVE BUZZ SAISON",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""608883000010""",Water,1,490,n,n,"Eternal Water (2.5 L)",1.5ltr,,n,2,1,193,n,,"=""69""",,,,,,n,,,,,,,
"=""608883000027""",Water,1,245,n,n,"Eternal Bottle",20.29FO,,n,1,1,98,n,,"=""94""",,,,,,n,,,,,,,
"=""608883000058""",Water,1,340,n,n,"Eternal:Artesian Water","33.80 FL OZ",,n,2,1,167,n,,"=""0""",,,,,,n,,,,,,,
"=""608883000065""",Water,1,499,n,n,"ETERNAL 2.5 LETER","2.5 leter",,n,2,1,270,n,,"=""-48""",,,,,,n,,,,,,,
"=""608883000119""","Non-Alcoholic Beer & Wine",1,1531,n,n,"Ete Water Water 6 1 Ltr PET",,,n,1,1,985,n,,"=""0""",,,,,,n,,,,,,,
"=""609249900036""",Zyn,1,1049,n,n,"ZYN 1 6MG",,,n,1,1,480,n,,"=""-6""",,,,,,n,,,,,,,
"=""609249900043""",Zyn,1,1049,n,n,"ZYN 1 3MG",,,n,1,1,480,n,,"=""62""",,,,,,n,,,,,,,
"=""609249901019""",Zyn,1,1049,n,n,"ZYN 2 3MG",,,n,1,1,480,n,,"=""78""",,,,,,n,,,,,,,
"=""609249901033""",Zyn,1,1049,n,n,"ZYN 2 6MG",,,n,1,1,480,n,,"=""-8""",,,,,,n,,,,,,,
"=""609249902016""",Zyn,1,1049,n,n,"ZYN 3  3MG",,,n,1,1,480,n,,"=""20""",,,,,,n,,,,,,,
"=""609249902023""",Zyn,1,1049,n,n,"ZYN 3 6MG",,,n,1,1,480,n,,"=""30""",,,,,,n,,,,,,,
"=""609249903013""",Zyn,1,1049,n,n,"ZYN 4 3MG",,,n,1,1,480,n,,"=""14""",,,,,,n,,,,,,,
"=""609249903020""",Zyn,1,1049,n,n,"ZYN 4 6MG",,,n,1,1,480,n,,"=""-38""",,,,,,n,,,,,,,
"=""609249904010""",Zyn,1,1049,n,n,"ZYN 5 3MG",,,n,1,1,480,n,,"=""78""",,,,,,n,,,,,,,
"=""609249904027""",Zyn,1,1049,n,n,"ZYN 5 6MG",,,n,1,1,480,n,,"=""73""",,,,,,n,,,,,,,
"=""609249906014""",Zyn,1,1049,n,n,"ZYN 6 3MG",,,n,1,1,480,n,,"=""85""",,,,,,n,,,,,,,
"=""609249906021""",Zyn,1,1049,n,n,"ZYN 



 6MG",,,n,1,1,480,n,,"=""70""",,,,,,n,,,,,,,
"=""609249907011""",Zyn,1,1049,n,n,"Zyn 8 3mg",,,n,1,1,480,n,,"=""57""",,,,,,n,,,,,,,
"=""609249907028""",Zyn,1,1049,n,n,"ZYN 8 6MG",,,n,1,1,480,n,,"=""3""",,,,,,n,,,,,,,
"=""609249907066""",Zyn,1,1049,n,n,ZYN,,,n,1,0,0,n,,"=""94""",,,,,,n,,,,,,,
"=""609249914019""",Zyn,1,899,n,n,"ZYN Smooth 3 mg",,,n,1,1,500,n,,"=""92""",,,,,,n,,,,,,,
"=""609249914026""",Zyn,1,799,n,n,"ZYN Smooth 6 mg",,,n,1,1,0,n,,"=""-6""",,,,,,n,,,,,,,
"=""609249914057""",Zyn,1,899,n,n,"zyn   3 mg smooth","3 mg",,n,1,0,0,n,,"=""3""",,,,,,n,,,,,,,
"=""609249914064""",Zyn,1,899,n,n,"ZYN SMOOTH # 6",,,n,1,1,400,n,,"=""-105""",,,,,,n,,,,,,,
"=""609249920010""",Zyn,1,1049,n,n,"ZYN 7 3MG",,,n,1,1,480,n,,"=""85""",,,,,,n,,,,,,,
"=""609249920225""",Zyn,1,1049,n,n,"ZYN 7 6MG",,,n,1,1,480,n,,"=""-5""",,,,,,n,,,,,,,
"=""609249923042""",Zyn,1,1049,n,n,"ZYN 5 6MG",,,n,1,1,480,n,,"=""98""",,,,,,n,,,,,,,
"=""609249930019""",Zyn,1,899,n,n,"ZYN Original 3 mg","3 mg",,n,1,1,0,n,,"=""43""",,,,,,n,,,,,,,
"=""609249930057""",Zyn,1,899,n,n,"ZYN Original 6 mg","6 mg",,n,1,1,0,n,,"=""51""",,,,,,n,,,,,,,
"=""609249984012""",Zyn,1,1099,n,n,"ZYN ULTRA","9 MG",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""610097416303""",BEER,1,1299,y,n,CLARITY,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""610466019623""",ACCESSORIES,1,199,n,n,"POCKET HAIR COMB",,,n,1,1,89,n,,"=""93""",,,,,,n,,,,,,,
"=""610466030185""","Health & Wellness",1,899,n,n,"LA BODIES SUNSCREEN",,,n,1,1,287,n,,"=""96""",,,,,,n,,,,,,,
"=""610466030208""","Health & Wellness",1,899,n,n,"LA BODIES SUNSCREEN",,,n,1,1,287,n,,"=""-2""",,,,,,n,,,,,,,
"=""610466046797""","Health & Wellness",1,499,n,n,"AFTER SUN LOTION",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""610466048111""",ACCESSORIES,1,499,n,n,"STIX DUCT TAPE",,,n,1,1,151,n,,"=""99""",,,,,,n,,,,,,,
"=""610466049682""",ACCESSORIES,1,399,n,n,"CAN OPENER",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""610466049750""","Health & Wellness",1,299,n,n,"Puer eyes",,,n,1,1,152,n,,"=""91""",,,,,,n,,,,,,,
"=""610466050817""","Health & Wellness",1,899,n,n,"SUNSCREEN +30",,,n,1,1,0,n,,"=""-2""",,,,,,n,,,,,,,
"=""610764863638""","Energy Drinks",1,399,n,n,bang,,,n,1,1,170,n,,"=""11""",,,,,,n,,,,,,,
"=""610764863812""","Energy Drinks",1,399,n,n,"BANG PEACH & MANGO",,,n,1,1,167,n,,"=""0""",,,,,,n,,,,,,,
"=""611269001280""","Energy Drinks",1,321,n,n,"REDBULL AMBER","=""84""",,n,1,1,174,n,,"=""93""",,,,,,n,,,,,,,
"=""611269001303""","Energy Drinks",1,459,n,n,"RED BULL AMBER STRAWBERRY APRICOT","12 OZ",,n,1,1,122,n,,"=""-11""",,,,,,n,,,,,,,
"=""611269001624""","Energy Drinks",1,321,n,n,"REDBULL SEA BLUE","8.4 OZ",,n,1,1,142,n,,"=""-7""",,,,,,n,,,,,,,
"=""611269001648""","Energy Drinks",1,459,n,n,"REDBULL SEA BLUE","12 OZ",,n,1,0,0,n,,"=""-8""",,,,,,n,,,,,,,
"=""611269001846""","Energy Drinks",1,459,n,n,"RED BULL ICED VANILLA BERRY","12 OZ",,n,12,1,183,n,,"=""13""",,,,,,n,,,,,,,
"=""611269001860""","Energy Drinks",1,321,n,n,"RED BULL ICED VANILLA BERRY","8 OZ",,n,1,0,183,n,,"=""0""",,,,,,n,,,,,,,
"=""611269001921""","Energy Drinks",1,459,n,n,"RED BULL GREEN CURUBA","12 OZ",,n,1,1,184,n,,"=""98""",,,,,,n,,,,,,,
"=""611269001945""","Energy Drinks",1,321,n,n,"REDBULL GREEN EDITION","8.4 OZ",,n,1,1,174,n,,"=""11""",,,,,,n,,,,,,,
"=""611269002003""","Energy Drinks",1,2999,n,n,RedBull,,,n,1,1,171,n,,"=""83""",,,,,,n,,,,,,,
"=""611269002034""","Energy Drinks",1,321,n,n,"REDBULL RED EDITION (WATERMELON)","8.4 OZ",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""611269002065""","Energy Drinks",1,459,n,n,"REDBULL RED WATERMELON","12 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""611269002126""","Energy Drinks",1,321,n,n,"REDBULL AMBER EDITION SUGAR FREE","8.4 OZ",,n,1,1,174,n,,"=""3""",,,,,,n,,,,,,,
"=""611269002249""","Energy Drinks",1,321,n,n,REDBULL,"8 .4 OZ",,n,6,1,910,n,,"=""3""",,,,,,n,,,,,,,
"=""611269002263""","Energy Drinks",1,459,n,n,"RED BULL","12 OZ",,n,1,1,122,n,,"=""13""",,,,,,n,,,,,,,
"=""611269002447""","Energy Drinks",1,459,n,n,"RED BULL ICED VANILLA BERRY SUGAR FREE","12 OZ",,n,1,1,183,n,,"=""113""",,,,,,n,,,,,,,
"=""611269002461""","Energy Drinks",1,321,n,n,"RED BULLICED VANILLA BERRY SUGAR FREE","8 OZ",,n,1,1,185,n,,"=""99""",,,,,,n,,,,,,,
"=""611269002683""","Energy Drinks",1,321,n,n,"Redbull the beach",8.40OZ,,n,1,1,142,n,,"=""3""",,,,,,n,,,,,,,
"=""611269002706""","Energy Drinks",1,459,n,n,"redbull white peach 12 oz","12 oz",,n,1,1,142,n,,"=""1""",,,,,,n,,,,,,,
"=""611269002751""","Energy Drinks",1,321,n,n,"Red bull",,,n,1,1,121,n,,"=""-8""",,,,,,n,,,,,,,
"=""611269002768""","Energy Drinks",1,459,n,n,"Red bull","12 oz",,n,1,1,121,n,,"=""77""",,,,,,n,,,,,,,
"=""611269002843""","Energy Drinks",1,459,n,n,"Red bul gingr fuji apple","8.4 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""611269002867""","Energy Drinks",1,459,n,n,"Redbull Winter Fuji Apple 12 oz","12 oz",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""611269002928""","Energy Drinks",1,321,n,n,"Red bull fuji apple suger free",8.5oz,,n,1,1,205,n,,"=""118""",,,,,,n,,,,,,,
"=""611269003024""","Energy Drinks",1,321,n,n,"REDBULL PINK EDITION SUGARFREE","8.4 OZ",,n,1,0,0,n,,"=""-7""",,,,,,n,,,,,,,
"=""611269003048""","Energy Drinks",1,459,n,n,"REDBULL PINK EDITION SUGAR FREE","12 OZ",,n,1,1,141,n,,"=""-4""",,,,,,n,,,,,,,
"=""611269003109""","Energy Drinks",1,321,n,n,"RED BULL WILD BERRIES",,,n,1,1,184,n,,"=""-4""",,,,,,n,,,,,,,
"=""611269003123""","Energy Drinks",1,459,n,n,"REDBULL PINK EDITION (WILD BERRY)","12 OZ",,n,1,1,0,n,,"=""-4""",,,,,,n,,,,,,,
"=""611269003628""","Energy Drinks",1,321,n,n,"REDBULL SUMMER LIME","8.4 OZ",,n,1,1,141,n,,"=""-3""",,,,,,n,,,,,,,
"=""611269003642""","Energy Drinks",1,459,n,n,"REDBULL SUMMER LIME","12 OZ",,n,1,1,142,n,,"=""4""",,,,,,n,,,,,,,
"=""611269003703""","Energy Drinks",1,321,n,n,"Redbull SUGER FREE SUMMER LIME","8.4 OZ",,n,1,1,141,n,,"=""-6""",,,,,,n,,,,,,,
"=""611269003727""","Energy Drinks",1,459,n,n,"Redbull SUGAR FREE SUMMER LIME","12 OZ",,n,1,1,142,n,,"=""-4""",,,,,,n,,,,,,,
"=""611269003789""","Energy Drinks",1,321,n,n,"RED BULL CHERRY SAKURA","8 OZ",,n,1,1,184,n,,"=""0""",,,,,,n,,,,,,,
"=""611269003802""","Energy Drinks",1,459,n,n,"RED BULL CHERRY SAKURA","12 oz",,n,1,1,121,n,,"=""95""",,,,,,n,,,,,,,
"=""611269003840""","Energy Drinks",1,321,n,n,"RED BULL  CHERRY SAKURA SUGER FREE","8 OZ",,n,1,1,122,n,,"=""4""",,,,,,n,,,,,,,
"=""611269003864""","Energy Drinks",1,459,n,n,"RED BULL CHERRY SAKURA SUGER FREE","12 OZ",,n,1,1,205,n,,"=""124""",,,,,,n,,,,,,,
"=""611269101713""","Energy Drinks",1,459,n,n,"RED BULL SUGAR FREE","8.4 OZ",,n,1,1,184,n,,"=""-36""",,,,,,n,,,,,,,
"=""611269108026""","Energy Drinks",1,1199,n,n,"Red Bull Energy Drink with Taurine","4.00 EA 8.4 oz",,n,12,1,205,n,,"=""12""",,,,,,n,,,,,,,
"=""611269113570""","Energy Drinks",1,459,n,n,"REDBULL YELLOW TROPICAL","12 OZ",,n,1,1,141,n,,"=""-12""",,,,,,n,,,,,,,
"=""611269133448""","Energy Drinks",1,740,n,n,"Red Bull 20","20 OZ",,n,1,1,121,n,,"=""89""",,,,,,n,,,,,,,
"=""611269133455""","Energy Drinks",1,740,n,n,"Red Bull Sugar Free Energy Drink","20 Oz",,n,12,1,183,n,,"=""13""",,,,,,n,,,,,,,
"=""611269163452""","Energy Drinks",1,321,n,n,"RED BULL YELLOW","8.4 OZ",,n,1,1,300,n,,"=""0""",,,,,,n,,,,,,,
"=""611269182460""","Energy Drinks",1,459,n,n,"REDBULL BLUEBERRY","12 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""611269235685""","Energy Drinks",1,321,n,n,"RED BULL BLUEBERRY","8.4 OZ",,n,1,1,122,n,,"=""4""",,,,,,n,,,,,,,
"=""611269281361""","Energy Drinks",1,321,n,n,"RED BULL COCONUT","=""84""",,n,1,1,205,n,,"=""98""",,,,,,n,,,,,,,
"=""611269283105""","Energy Drinks",1,459,n,n,"Red Bull Energy Drink - Peach Can (12 oz)","=""1""",,n,1,1,184,n,,"=""0""",,,,,,n,,,,,,,
"=""611269321210""","Energy Drinks",1,459,n,n,"Redbul Coco/Bry 12oz",12oz,,n,1,1,237,n,,"=""-3""",,,,,,n,,,,,,,
"=""611269331240""","Energy Drinks",1,321,n,n,"RED BULL RED EDITION","8.4 OZ",,n,1,1,185,n,,"=""-6""",,,,,,n,,,,,,,
"=""611269332827""","Energy Drinks",1,459,n,n,"RED BULL RED WATERMELON","12 OZ",,n,1,1,183,n,,"=""-14""",,,,,,n,,,,,,,
"=""611269333602""","Energy Drinks",1,999,n,n,"Red Bull Peach Edition Can (8.4 oz)",,,n,1,1,184,n,,"=""0""",,,,,,n,,,,,,,
"=""611269402186""","Energy Drinks",1,999,n,n,"Red Bull The Blue Edition Can (8.4 oz)","33.60 FL OZ",,n,1,1,160,n,,"=""320""",,,,,,n,,,,,,,
"=""611269426724""","Energy Drinks",1,2999,n,n,"Red Bull:Energy Drink","12.00 EA",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""611269546019""","Energy Drinks",1,599,n,n,"Red Bull Energy","16 OZ",,n,1,1,184,n,,"=""74""",,,,,,n,,,,,,,
"=""611269546026""","Energy Drinks",1,459,n,n,"Red Bull Sugar Free 16","16 OZ",,n,12,1,183,n,,"=""17""",,,,,,n,,,,,,,
"=""611269623727""","Energy Drinks",1,321,n,n,"Red Bull Total Zero Energy Drink","8.3 oz",,n,1,1,160,n,,"=""316""",,,,,,n,,,,,,,
"=""611269623734""","Energy Drinks",1,459,n,n,"RED BULL ZERO","12 OZ",,n,1,1,0,n,,"=""-10""",,,,,,n,,,,,,,
"=""611269716467""","Energy Drinks",1,459,n,n,"RED BULL SUGAR FREE","12 OZ",,n,1,1,184,n,,"=""-30""",,,,,,n,,,,,,,
"=""611269818994""","Energy Drinks",1,459,n,n,"RED BULL ORIGINAL","12 OZ",,n,1,1,183,n,,"=""80""",,,,,,n,,,,,,,
"=""611269991000""","Energy Drinks",1,321,n,n,"RED BULL ORIGINAL","8.4 OZ",,n,12,1,205,n,,"=""-8""",,,,,,n,,,,,,,
"=""613008722869""","Non-Alcoholic Beer & Wine",1,139,n,n,"ARZ-NA BLACK & WHITE 22OZ 2K CN NP","23 Oz",,n,1,1,90,n,,"=""0""",,,,,,n,,,,,,,
"=""613008724221""",Juice,1,195,n,n,"Arizona:Ginseng and Honey","16.00 FL OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
